id_usuario,nombre,mail,password,username,id_videojuego,cantidad,veredicto,titulo,texto
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,478.0,1.5,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,1026.0,2.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,38.0,16.0,,,
81,Holly Scott,hscott@gmail.com,fvaf0jVO,hscott1985,1970.0,1.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,427.0,24.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,358.0,3.0,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,427.0,52.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,71.0,90.0,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,127.0,75.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,427.0,90.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,545.0,0.75,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,1331.0,4.0,,,
135,Ximelez,ximelez@gmail.com,IUxIUoVM,ximelez1965,132.0,1.75,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,116.0,1.25,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,7351.0,0.25,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,7344.0,4.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,1887.0,1.25,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,979.0,4.75,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,1802.0,5.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,1011.0,0.75,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,8173.0,4.25,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,1384.0,8.5,,,
129,Richard Cummings,rcummings@gmail.com,b8plrpfa,rcummings1976,427.0,16.0,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,1352.0,3.75,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,72.0,2.5,,,
40,Jasmine Oconnor,joconnor@hotmail.com,eUsJ0bIE,joconnor1986,21.0,3.75,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,622.0,1.5,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,1887.0,0.75,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,533.0,0.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,7344.0,24.0,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,730.0,4.75,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,43.0,4.5,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,239.0,37.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,673.0,2.25,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,733.0,4.5,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,565.0,4.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,1871.0,1.5,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,673.0,4.5,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,5503.0,47.5,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,733.0,0.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,7342.0,3.25,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,559.0,48.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,537.0,4.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,11198.0,3.25,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,549.0,18.5,,,
118,Steven Stephenson,sstephenson@yahoo.es,yqP3SOFT,sstephenson2001,19560.0,1.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,25076.0,4.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,43.0,52.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,529.0,3.75,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,427.0,0.0,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,7323.0,4.25,,,
92,Kristopher Poole,kpoole@hotmail.com,nlHJ64kw,kpoole1969,512.0,1.0,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,7342.0,75.0,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,358.0,3.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,2993.0,1.5,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,1164.0,3.75,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,11198.0,4.25,,,
22,Daniel Bentley,dbentley@yahoo.it,dVk9wNFx,dbentley1972,75.0,2.0,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,1331.0,1.75,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,113.0,5.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,74.0,1.0,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,478.0,80.25,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,1262.0,100.0,,,
89,Amanda Smith,asmith@gmail.com,2HpVCr81,asmith1989,231.0,2.0,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,233.0,2.5,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,1266.0,1.5,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,121.0,4.25,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,427.0,1.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,7342.0,52.0,,,
96,Mrs. Paula Monroe DDS,mpaula@icloud.com,QLSkaoC4,mpaula1990,124.0,3.5,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,5503.0,4.5,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,40.0,1.75,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,979.0,1.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,1942.0,5.0,,,
23,Donna Johnson,djohnson@yahoo.es,oxf4uFom,djohnson1984,11198.0,16.0,,,
19,Bradley Patel,bpatel@icloud.com,4oeUETEP,bpatel1980,7346.0,5.0,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,1266.0,0.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,7344.0,4.5,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,9730.0,27.0,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,1352.0,0.0,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,1985.0,4.5,,,
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,358.0,3.0,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,1970.0,4.5,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,472.0,0.5,,,
19,Bradley Patel,bpatel@icloud.com,4oeUETEP,bpatel1980,1871.0,10.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,15.0,3.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,233.0,80.25,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,1121.0,0.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,623.0,0.0,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,549.0,11.5,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,128.0,2.5,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,113.0,75.0,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,1802.0,0.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,11208.0,,negativo,No entiendo por qué no regalan este juego,No logré comprender la idea del juego
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,1942.0,75.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,732.0,1.25,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,1026.0,32.0,,,
32,Mitchell Taylor,mtaylor@gmail.com,VP7qD9CW,mtaylor1996,1352.0,1.5,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,7331.0,1.5,,,
85,Alyssa Bryant,abryant@hotmail.com,TvuOp8nt,abryant1990,1942.0,1.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,21.0,52.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,18.0,,negativo,Parace una broma que existe un juego como este,Más malo que la pizza helada
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,1942.0,4.5,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,12517.0,1.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,116.0,1.5,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,732.0,0.0,,,
64,Michelle Weber,mweber@yahoo.it,TV912g59,mweber1962,1068.0,,positivo,Pero que ofertón,A mi hijo le encanta
97,Jennifer Mclaughlin,jmclaughlin@yahoo.it,ewdv9IPt,jmclaughlin2001,478.0,4.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,25076.0,4.25,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,501.0,5.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,1020.0,48.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,73.0,2.25,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,6036.0,15.5,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,478.0,2.0,,,
144,Michael Pugh,mpugh@icloud.com,idyJuY0H,mpugh1999,25076.0,2.25,,,
83,Peter Barber,pbarber@icloud.com,5gtKhoFM,pbarber1971,732.0,0.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,1970.0,2.25,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,343.0,5.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,7599.0,1.0,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,431.0,75.0,,,
120,Amanda Sandoval,asandoval@yahoo.es,Mnv5OmqE,asandoval1990,7344.0,2.25,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,1074.0,33.5,,,
78,Kimberly Williams,kwilliams@gmail.com,QR867UAL,kwilliams1970,1871.0,52.0,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,21.0,52.0,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,1011.0,0.5,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,239.0,,positivo,El mejor Juego del Mundo,Interesante
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,1352.0,1.0,,,
45,Timothy Bryant,tbryant@hotmail.com,NfUPGTeB,tbryant1985,1262.0,24.0,,,
54,Kyle Mckenzie,kmckenzie@yahoo.it,8unHco8S,kmckenzie1982,512.0,1.25,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,1331.0,90.0,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,1942.0,4.25,,,
139,Jason Williams,jwilliams@yahoo.it,vmDmX83Y,jwilliams1974,498.0,21.5,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,76.0,0.5,,,
128,Melinda Hess,mhess@yahoo.com,dkoUQ5wV,mhess1971,11208.0,46.5,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,343.0,80.25,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,500.0,2.25,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,1871.0,2.25,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,1352.0,0.0,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,551.0,3.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,1985.0,1.0,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,1802.0,24.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,73.0,60.0,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,358.0,32.0,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,16.0,3.5,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,1331.0,1.0,,,
121,Dean Warner,dwarner@icloud.com,Mz5QOECs,dwarner1963,230.0,42.5,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,1009.0,100.0,,,
104,Danielle Middleton,dmiddleton@gmail.com,mukaT7rx,dmiddleton1994,1029.0,0.0,,,
106,Charles Tucker,ctucker@yahoo.es,wCnJiML8,ctucker1961,478.0,3.25,,,
112,Jennifer Hopkins,jhopkins@yahoo.es,zLaETntd,jhopkins1985,1068.0,5.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,1070.0,29.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,1029.0,4.25,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,434.0,4.0,,,
102,Benjamin Miller,bmiller@yahoo.it,RRMlowlh,bmiller1969,121.0,1.25,,,
132,Kayla Schmidt,kschmidt@yahoo.it,LDDxFcrU,kschmidt1998,733.0,4.75,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,7346.0,4.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,15.0,4.5,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,132.0,24.0,,,
80,Nicholas Snyder,nsnyder@hotmail.com,38mdWYSX,nsnyder1960,74.0,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,1384.0,45.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,74.0,20.5,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,8173.0,4.5,,,
76,Richard Doyle,rdoyle@gmail.com,6YnIZbGu,rdoyle1985,25076.0,80.25,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,1266.0,100.0,,,
27,Teresa Chavez,tchavez@hotmail.com,IpPsGbm0,tchavez1983,537.0,75.0,,,
69,Jonathan Kennedy,jkennedy@hotmail.com,Nvxb8bUc,jkennedy1987,1331.0,4.5,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,1262.0,10.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,25076.0,2.25,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,1262.0,3.0,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,8173.0,0.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,343.0,75.0,,,
133,Brian Rios,brios@icloud.com,ow8NkWYm,brios1983,230.0,43.5,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,7599.0,80.25,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,493.0,42.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,72.0,32.0,,,
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,673.0,1.5,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,3025.0,10.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,537.0,4.25,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,2993.0,4.25,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,233.0,1.25,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,247.0,2.25,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,109.0,2.75,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,1068.0,31.0,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,7346.0,10.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,529.0,0.5,,,
126,Matthew Hammond,mhammond@icloud.com,OVyLrJKy,mhammond1980,7342.0,5.0,,,
94,Cynthia Simmons,csimmons@yahoo.it,t6sHW9dD,csimmons1972,73.0,2.0,,,
113,Mr. Terry Ward,mterry@yahoo.com,4QaoW1b6,mterry1965,75.0,5.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,239.0,,positivo,Más bueno que el pan con chancho,Horas de diversión para amigos y familia
93,Joanna Brewer,jbrewer@gmail.com,InlgLdUD,jbrewer1984,979.0,3.0,,,
84,David Kennedy,dkennedy@icloud.com,1cEgUKPh,dkennedy1960,73.0,2.75,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,1887.0,0.0,,,
77,Anthony Clark,aclark@yahoo.it,PsFGHSvv,aclark1972,1372.0,4.75,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,18.0,5.0,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,26758.0,3.0,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,358.0,0.25,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,6036.0,14.0,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,12517.0,2.0,,,
47,Jeffrey Brown,jbrown@gmail.com,rUES9Men,jbrown1968,1020.0,90.0,,,
115,Alexa York,ayork@icloud.com,VRlki1jC,ayork1984,11198.0,4.5,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,16.0,1.75,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,538.0,0.0,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,501.0,1.75,,,
100,Jason Stone,jstone@yahoo.com,OxmLgzvq,jstone1973,233.0,60.0,,,
116,Mr. Brent Barajas,mbrent@hotmail.com,SltGL55J,mbrent1977,1871.0,1.25,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,1029.0,0.5,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,113.0,3.5,,,
108,Laura Mcdaniel,lmcdaniel@icloud.com,suykYALE,lmcdaniel1995,1266.0,1.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,537.0,16.0,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,37.0,4.25,,,
127,Paul Davis,pdavis@gmail.com,vFjUO6Rc,pdavis2001,622.0,1.0,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,25076.0,80.25,,,
30,Courtney Zuniga,czuniga@yahoo.es,WD76B8dh,czuniga1995,1164.0,2.0,,,
74,Wendy Smith,wsmith@yahoo.it,yiEbsYQQ,wsmith2001,730.0,80.25,,,
110,Craig Smith,csmith@hotmail.com,tzxSkUzQ,csmith1994,39.0,4.0,,,
123,Jack Bryant,jbryant@yahoo.com,EyjXHUYs,jbryant1971,623.0,0.5,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,7351.0,3.25,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,6801.0,0.25,,,
35,Dwayne Roberts,droberts@yahoo.it,MCaZ9dwb,droberts1966,12517.0,3.5,,,
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,7346.0,0.5,,,
98,David Cline,dcline@yahoo.es,qn4RRRHk,dcline1963,1985.0,24.0,,,
131,Sandra White,swhite@yahoo.it,AlTbt6GM,swhite1976,358.0,2.25,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,1011.0,75.0,,,
36,Leslie Moore,lmoore@yahoo.com,uLZ8p2nf,lmoore1966,38.0,1.5,,,
12,Steven Sullivan,ssullivan@yahoo.com,oSCRZPnt,ssullivan1988,1262.0,5.0,,,
125,Gregory Berry,gberry@yahoo.it,rDUQSQVX,gberry1982,18.0,2.0,,,
134,Joseph Harrison,jharrison@yahoo.es,ZCtisRw5,jharrison1997,73.0,1.0,,,
148,Mario Shepard,mshepard@hotmail.com,3vVZGIhO,mshepard1995,19560.0,4.25,,,
10,Antonio Shaw,ashaw@icloud.com,qSOfdTgQ,ashaw1989,8173.0,2.75,,,
150,Jared Pratt,jpratt@yahoo.it,kcQDLiw5,jpratt1973,7342.0,48.0,,,
107,Sierra Garrett,sgarrett@hotmail.com,aJ1i7pVt,sgarrett1983,72.0,16.0,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,7342.0,24.0,,,
82,Donald West,dwest@hotmail.com,h49f9vtW,dwest1975,3025.0,3.0,,,
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,14593.0,90.0,,,
147,Barbara Sanchez,bsanchez@yahoo.com,zeW5Pha5,bsanchez1994,730.0,80.25,,,
117,Sharon Vaughan,svaughan@gmail.com,OBgdy9ZL,svaughan1970,1942.0,60.0,,,
143,Sharon Weber,sweber@gmail.com,1KvE1GH9,sweber1966,7342.0,4.25,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,9630.0,4.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,233.0,4.25,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,75.0,0.0,,,
86,Annette Randolph,arandolph@yahoo.com,lYKgY0ln,arandolph1981,1985.0,80.25,,,
145,Thomas Ashley,tashley@icloud.com,0ZhZO33t,tashley1984,866.0,100.0,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,730.0,2.75,,,
44,Heidi Hood,hhood@hotmail.com,wfhYEQHK,hhood1985,7344.0,3.25,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,733.0,0.25,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,1262.0,75.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,730.0,32.0,,,
79,Michael Stewart,mstewart@hotmail.com,gnBKK1zl,mstewart1996,73.0,0.5,,,
109,Jeff Fischer,jfischer@yahoo.com,wjQQsWFm,jfischer1960,124.0,10.0,,,
141,Jessica Taylor,jtaylor@yahoo.com,5f3ioZ9I,jtaylor1997,1266.0,1.75,,,
28,Alexandra Lambert,alambert@icloud.com,YIJMpBq3,alambert1984,14593.0,3.5,,,
101,Dawn Peters,dpeters@icloud.com,wSmv55zq,dpeters1968,1266.0,3.25,,,
99,Allen Hicks,ahicks@yahoo.es,Lx88NX4L,ahicks1988,537.0,16.0,,,
136,Aaron Greene,agreene@yahoo.es,COO4xT9X,agreene1968,7342.0,1.25,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,1985.0,52.0,,,
124,Jennifer Wilson,jwilson@yahoo.it,gvkCBAv2,jwilson1979,537.0,24.0,,,
144,Michael Pugh,mpugh@icloud.com,idyJuY0H,mpugh1999,11198.0,75.0,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,427.0,2.75,,,
88,Courtney Barr,cbarr@gmail.com,Wwm7b2qs,cbarr1993,379.0,1.5,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,1887.0,1.25,,,
138,Kevin Jackson,kjackson@yahoo.es,aOqas1F7,kjackson1963,478.0,3.75,,,
142,Matthew Whitney,mwhitney@hotmail.com,qVYt81JH,mwhitney1991,1331.0,10.0,,,
103,Nicholas Carter,ncarter@icloud.com,5w9UIytL,ncarter1964,7599.0,10.0,,,
111,Ryan Merritt,rmerritt@icloud.com,5lqZRmWV,rmerritt1967,6036.0,,positivo,Nisiquiera la mejor de las odas podría describir este juego,El problema es que este juego No puede ser mejor
9,Jeffrey Aguirre,jaguirre@yahoo.it,dL1lawrd,jaguirre1971,124.0,4.0,,,
91,Travis Meyers,tmeyers@yahoo.it,rnFwF4aL,tmeyers1960,2031.0,,negativo,Peor juego,No logré comprender la idea del juego
87,Melissa Rodriguez,mrodriguez@yahoo.com,mVqchhZq,mrodriguez1969,501.0,2.75,,,
122,Caroline Wilson,cwilson@gmail.com,2V1fvJAB,cwilson1965,116.0,4.75,,,
140,Katherine Smith,ksmith@icloud.com,HP8EuHQ2,ksmith2000,343.0,60.0,,,
130,Eric Taylor,etaylor@yahoo.it,NZQdoyvw,etaylor1969,1262.0,80.25,,,
11,Michael Marshall,mmarshall@yahoo.es,JAteLxYq,mmarshall1982,71.0,2.25,,,
19,Bradley Patel,bpatel@icloud.com,4oeUETEP,bpatel1980,1331.0,2.0,,,
105,Charles Gordon,cgordon@gmail.com,kc8gQfxD,cgordon1977,25076.0,24.0,,,
46,Sherri Smith,ssmith@hotmail.com,nwS2invN,ssmith1991,730.0,48.0,,,
146,John Wade,jwade@icloud.com,ENjqJ0g3,jwade1981,1070.0,,negativo,Peor juego,La dificultad es terriblemente alta
